Project,Package,Class,Smell,Description,File
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntrySearchCriteria.SortOrder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntrySearchCriteria.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntrySearchCriteria.SortBy,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntrySearchCriteria.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntryTagAggregate,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; id; name; website; lastUsed; total,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntryTagAggregate.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntryTagComparator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntryTagComparator.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogEntryWrapperComparator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogEntryWrapperComparator.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogPermission,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EDIT_DRAFT; POST; ADMIN; ALL_ACTIONS,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogPermission.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogPermission,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ObjectPermission,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogPermission.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogTemplate,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; DEFAULT_PAGE; requiredTemplates; id; action; name; description; link; lastModified; hidden; navbar; outputContentType; weblog; templateRenditions,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogTemplate.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogTemplate,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 31 public methods,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogTemplate.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogTheme,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CUSTOM; weblog,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogTheme.java
project-1-team-45-master,org.apache.roller.weblogger.pojos,WeblogTheme,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Theme,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\WeblogTheme.java
project-1-team-45-master,org.apache.roller.weblogger.pojos.wrapper,WeblogBookmarkWrapper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\wrapper\WeblogBookmarkWrapper.java
project-1-team-45-master,org.apache.roller.weblogger.pojos.wrapper,WeblogCategoryWrapper,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: WeblogWrapper; WeblogCategoryWrapper; WeblogEntryWrapper; WeblogEntryCommentWrapper,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\wrapper\WeblogCategoryWrapper.java
project-1-team-45-master,org.apache.roller.weblogger.pojos.wrapper,WeblogEntryAttributeWrapper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\wrapper\WeblogEntryAttributeWrapper.java
project-1-team-45-master,org.apache.roller.weblogger.pojos.wrapper,WeblogEntryTagWrapper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\wrapper\WeblogEntryTagWrapper.java
project-1-team-45-master,org.apache.roller.weblogger.pojos.wrapper,WeblogEntryWrapper,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 45 public methods,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\wrapper\WeblogEntryWrapper.java
project-1-team-45-master,org.apache.roller.weblogger.pojos.wrapper,WeblogWrapper,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 52 public methods,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\pojos\wrapper\WeblogWrapper.java
project-1-team-45-master,org.apache.roller.weblogger.ui.core,CmaRollerContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\core\CmaRollerContext.java
project-1-team-45-master,org.apache.roller.weblogger.ui.core,CmaRollerContext,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RollerContext,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\core\CmaRollerContext.java
project-1-team-45-master,org.apache.roller.weblogger.ui.core,RollerContext,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CacheHandler; WeblogEntry; Weblog; WeblogCategory; WeblogEntryManager; WeblogEntrySearchCriteria; User; RollerContext; Weblogger; UserManager; WeblogPermission; WebloggerFactory; WebloggerProvider; BookmarkManager; WeblogBookmarkFolder; WeblogBookmark; WeblogManager; WeblogTemplate; CustomTemplateRendition; AutoPingManager; AutoPing; PingQueueManager; PingQueueEntry; IndexManager; URLStrategy; ThemeManager; WeblogTheme; PluginManager; WeblogEntryComment; MediaFileManager; MediaFile; MediaFileDirectory; FileContent; FileContentManager; PlanetManager; PlanetGroup; CacheManager; GlobalPermission; CommentSearchCriteria; WeblogHitCount; WebloggerRuntimeConfig; WeblogEntryAttribute; WeblogEntryTag; WeblogEntryPlugin,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\core\RollerContext.java
project-1-team-45-master,org.apache.roller.weblogger.ui.core,RollerLoginSessionManager,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: RollerSession; RollerLoginSessionManager; RollerLoginSessionManager.SingletonHolder,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\core\RollerLoginSessionManager.java
project-1-team-45-master,org.apache.roller.weblogger.ui.core,RollerLoginSessionManager.SingletonHolder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: INSTANCE,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\core\RollerLoginSessionManager.java
project-1-team-45-master,org.apache.roller.weblogger.ui.core,RollerLoginSessionManager.SessionCacheHandler,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\core\RollerLoginSessionManager.java
project-1-team-45-master,org.apache.roller.weblogger.ui.core,RollerLoginSessionManager.SessionCacheHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\core\RollerLoginSessionManager.java
project-1-team-45-master,org.apache.roller.weblogger.ui.core,RollerSession,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; userName; log; ROLLER_SESSION,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\core\RollerSession.java
project-1-team-45-master,org.apache.roller.weblogger.ui.core.filters,BootstrapFilter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\core\filters\BootstrapFilter.java
project-1-team-45-master,org.apache.roller.weblogger.ui.core.filters,CharEncodingFilter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\core\filters\CharEncodingFilter.java
project-1-team-45-master,org.apache.roller.weblogger.ui.core.filters,CustomOpenIDAuthenticationProcessingFilter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\core\filters\CustomOpenIDAuthenticationProcessingFilter.java
