Project,Package,Class,Smell,Description,File
project-1-team-45-master,org.apache.roller.weblogger.util,MailUtil,Law of Demeter violation,The tool detected the smell in this method (sendPendingEntryNotice) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getHandle,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\MailUtil.java
project-1-team-45-master,org.apache.roller.weblogger.util,MailUtil,Law of Demeter violation,The tool detected the smell in this method (sendPendingEntryNotice) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getLocaleInstance,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\MailUtil.java
project-1-team-45-master,org.apache.roller.weblogger.util,MailUtil,Law of Demeter violation,The tool detected the smell in this method (sendPendingEntryNotice) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.getName; org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\MailUtil.java
project-1-team-45-master,org.apache.roller.weblogger.util,MailUtil,Law of Demeter violation,The tool detected the smell in this method (sendPendingEntryNotice) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getHandle,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\MailUtil.java
project-1-team-45-master,org.apache.roller.weblogger.util,MailUtil,Law of Demeter violation,The tool detected the smell in this method (sendWeblogInvitation) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.MailProvider.getSession; org.apache.roller.weblogger.business.startup.WebloggerStartup.getMailProvider,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\MailUtil.java
project-1-team-45-master,org.apache.roller.weblogger.util,MailUtil,Law of Demeter violation,The tool detected the smell in this method (sendUserActivationEmail) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.MailProvider.getSession; org.apache.roller.weblogger.business.startup.WebloggerStartup.getMailProvider,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\MailUtil.java
project-1-team-45-master,org.apache.roller.weblogger.util,MailUtil,Law of Demeter violation,The tool detected the smell in this method (sendEmailNotification) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.URLStrategy.getWeblogCommentsURL; org.apache.roller.weblogger.business.Weblogger.getUrlStrategy; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\MailUtil.java
project-1-team-45-master,org.apache.roller.weblogger.util,MailUtil,Law of Demeter violation,The tool detected the smell in this method (sendEmailNotification) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUrlStrategy; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.URLStrategy.getActionURL,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\MailUtil.java
project-1-team-45-master,org.apache.roller.weblogger.util,MailUtil,Law of Demeter violation,The tool detected the smell in this method (sendEmailApprovalNotification) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.URLStrategy.getWeblogCommentsURL; org.apache.roller.weblogger.business.Weblogger.getUrlStrategy; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\MailUtil.java
project-1-team-45-master,org.apache.roller.weblogger.util,MediacastUtil,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.util.MediacastResource,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\MediacastUtil.java
project-1-team-45-master,org.apache.roller.weblogger.util,RollerMessages.RollerMessage,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\RollerMessages.java
project-1-team-45-master,org.apache.roller.weblogger.util,StandaloneWebappClassLoader,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: FS (36),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\StandaloneWebappClassLoader.java
project-1-team-45-master,org.apache.roller.weblogger.util,Trackback,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.util.RollerMessages,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\Trackback.java
project-1-team-45-master,org.apache.roller.weblogger.util,Trackback,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\Trackback.java
project-1-team-45-master,org.apache.roller.weblogger.util,Trackback,Law of Demeter violation,The tool detected the smell in this method (send) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.getName; org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\Trackback.java
project-1-team-45-master,org.apache.roller.weblogger.util,LinkbackExtractorTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.util.LinkbackExtractor,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\test\java\org\apache\roller\weblogger\util\LinkbackExtractorTest.java
project-1-team-45-master,org.apache.roller.weblogger.util,LRUCache2Test.TestEnvironment,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\test\java\org\apache\roller\weblogger\util\LRUCache2Test.java
project-1-team-45-master,org.apache.roller.weblogger.util.cache,CacheHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\cache\CacheHandler.java
project-1-team-45-master,org.apache.roller.weblogger.util.cache,CacheManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\util\cache\CacheManager.java
